Term	Overlap	P.value	Adjusted.P.value	Gene_count	Gene_ratio	Genes
Assembly of Collagen Fibrils and Other Multimeric Structures	7/61	0.00230735456797588	0.0203092892171343	7	0.114754098360656	COL15A1;COL2A1;COL11A1;COL5A3;LAMA3;ITGA6;MMP9
Golgi-to-ER Retrograde Transport	11/135	0.00259183460650095	0.0225896173056798	11	0.0814814814814815	CENPE;KIF18A;RACGAP1;KIFC1;KIF4A;KIF23;KIF20A;KIF11;PAFAH1B3;DYNC1I1;KIF15
Processing of DNA Double-Strand Break Ends	8/80	0.00278070684193735	0.0240004697328379	8	0.1	CCNA2;RFC3;BLM;BRIP1;RFC4;EXO1;CHEK1;BRCA1
Collagen Degradation	7/64	0.00304135726880495	0.0259977558843039	7	0.109375	MMP12;MMP11;COL15A1;COL2A1;COL11A1;COL5A3;MMP9
Inactivation of APC C via Direct Inhibition of the APC C Complex	4/21	0.00323437538290262	0.0268725207046769	4	0.19047619047619	CDC20;UBE2C;BUB1B;MAD2L1
Inhib of Proteolytic Activity of APC C Required for Onset of Anaphase by Mitotic Spindle Checkpoint	4/21	0.00323437538290262	0.0268725207046769	4	0.19047619047619	CDC20;UBE2C;BUB1B;MAD2L1
PCNA-Dependent Long Patch Base Excision Repair	4/21	0.00323437538290262	0.0268725207046769	4	0.19047619047619	FEN1;RFC3;RFC4;POLE2
COPI-dependent Golgi-to-ER Retrograde Traffic	9/101	0.00341926688018438	0.0281456320044807	9	0.0891089108910891	CENPE;KIF18A;RACGAP1;KIFC1;KIF4A;KIF23;KIF20A;KIF11;KIF15
Oncogene Induced Senescence	5/35	0.00373605440947363	0.0304711226607528	5	0.142857142857143	CDKN2B;CDKN2C;CDKN2A;E2F1;E2F2
Deregulated CDK5 Triggers Multiple Neurodegenerative Pathways in Alzheimer's Disease Models	4/22	0.00386019908810908	0.030916369273234	4	0.181818181818182	CDC25C;CDC25A;LMNB1;CDK5R1
Neurodegenerative Diseases	4/22	0.00386019908810908	0.030916369273234	4	0.181818181818182	CDC25C;CDC25A;LMNB1;CDK5R1
Aberrant Regulation of Mitotic Cell Cycle Due to RB1 Defects	5/36	0.00423310709646061	0.0336002875781561	5	0.138888888888889	CCNE2;UBE2C;CCNE1;E2F1;E2F2
Regulation of APC C Activators Between G1 S and Early Anaphase	7/68	0.00428271269704989	0.03369319989095	7	0.102941176470588	CDC20;CCNA2;CCNB1;UBE2C;PLK1;BUB1B;MAD2L1
Signal Transduction	101/2613	0.00459303423793313	0.035817609101075	101	0.0386528893991581	NPFFR2;CHRM3;ERCC6L;HDAC11;PMCH;BUB1B;CDC20;BAIAP2L2;CHEK1;KNTC1;KPNA2;RNF43;ACTN2;SOX13;CDC25C;DKK1;PYGO2;DEPDC1B;MYCN;SMO;CCNE1;RRAGD;ATP6V0D2;NOTCH3;PTGFR;GNAZ;CDCA8;IQGAP3;DSN1;RACGAP1;SFN;FAM83D;ECT2;PLK1;HTR1D;NDC80;ZWINT;BCL9;ANLN;KIF18A;GNAL;DIAPH3;FASN;DLG5;COL5A3;EZH2;ARHGAP11A;GPSM2;DOCK3;RASGRF2;KIF14;LAMC1;LRRC1;LMNB1;MDK;NUF2;PEA15;MUC13;HELLS;GPR39;VWF;DUSP9;MMP9;ETV4;CNKSR2;COL2A1;BIRC5;PLCB1;ITGB3BP;COL11A1;LAMA3;CENPA;ADCY6;THBS4;AURKB;GNG4;IGF2BP1;E2F1;KISS1R;PAK6;BUB1;DYNC1I1;CCL25;CDKN2B;CCL20;CENPE;CENPF;CENPH;CENPI;PRC1;SCD;ADM2;CENPK;TACC3;CENPM;CENPN;CENPQ;SPC24;SPC25;MAD2L1;CDK5R1
Regulation of PLK1 Activity at G2 M Transition	8/87	0.00467148806798714	0.0361126338473093	8	0.0919540229885057	PLK4;CCNB2;CCNB1;CEP152;PLK1;CEP72;NEK2;AURKA
Diseases of Mitotic Cell Cycle	5/38	0.00536559716430732	0.0411208265437	5	0.131578947368421	CCNE2;UBE2C;CCNE1;E2F1;E2F2
Collagen Formation	8/90	0.00573240291769407	0.0435564631951284	8	0.0888888888888889	COL15A1;COL2A1;P4HA2;COL11A1;COL5A3;LAMA3;ITGA6;MMP9
G1 S DNA Damage Checkpoints	6/55	0.00602082567372516	0.0453602883384887	6	0.109090909090909	CCNA2;CCNE2;CCNE1;CDKN2A;CHEK1;CDC25A
Inhibition of Replication Initiation of Damaged DNA by RB1 E2F1	3/13	0.00619379014773806	0.0456749814629536	3	0.230769230769231	PRIM2;PRIM1;E2F1
Mitotic Telophase Cytokinesis	3/13	0.00619379014773806	0.0456749814629536	3	0.230769230769231	PLK1;KIF23;KIF20A
Resolution of AP Sites via the Multiple-Nucleotide Patch Replacement Pathway	4/25	0.00621672976042451	0.0456749814629536	4	0.16	FEN1;RFC3;RFC4;POLE2
